akiec,bcc,bkl,df,mel,nv,vasc,dx
0.00085477,0.002127011,0.20545961,0.006882799,0.026397405,0.7581238,0.000154556,nv
6.82E-06,0.001958996,0.000434287,6.33E-05,0.00028635,0.9972474,2.89E-06,nv
2.80E-06,1.05E-05,0.001675969,2.11E-05,0.002641995,0.9956442,3.52E-06,nv
1.04E-05,0.000372916,0.021826003,2.13E-05,0.05551502,0.92217296,8.14E-05,nv
0.000170669,0.99673814,0.000348701,2.30E-05,0.000101245,0.002616356,2.02E-06,bcc
9.99E-05,0.9958469,0.00080383,1.40E-05,0.000118172,0.003066107,5.10E-05,bcc
3.21E-05,0.005190624,0.00265341,0.003753071,0.004654461,0.9834695,0.000246886,nv
0.000578026,2.36E-05,0.97799975,2.00E-05,0.005761033,0.015615861,1.74E-06,nv
0.000716001,0.011272803,0.13539082,0.003564607,0.16667469,0.6821868,0.000194206,nv
0.026140194,0.15239282,0.7612641,0.000201268,0.000476131,0.05946336,6.21E-05,bkl
7.52E-07,2.15E-05,0.000135454,1.03E-05,0.013175894,0.98665583,1.76E-07,nv
8.18E-05,0.005352431,0.4025189,0.000105547,0.45876235,0.13292311,0.000255828,nv
9.41E-06,7.08E-05,0.022495192,0.000836203,0.038893852,0.93769175,2.67E-06,nv
5.44E-08,5.61E-06,4.78E-06,3.77E-07,0.000104483,9.53E-05,0.99978954,vasc
0.00117378,0.002543866,0.69851196,0.000237602,0.061557278,0.23593366,4.19E-05,bkl
3.03E-05,6.28E-06,0.061481975,0.00069124,0.14960524,0.7881827,2.27E-06,nv
0.007093022,0.03713383,0.8851764,0.00042842,0.007454899,0.06267851,3.50E-05,mel
0.000158221,0.027114512,0.009694216,0.000343975,0.18018442,0.78245634,4.83E-05,nv
0.001342092,0.002461799,0.11344277,0.00129172,0.49374795,0.3872632,0.000450487,mel
0.000300306,0.79588455,0.09050195,0.000221304,0.00053992,0.11251136,4.06E-05,bcc
2.39E-05,0.002801471,0.008539181,0.000271308,0.06468793,0.92366284,1.34E-05,nv
3.42E-05,0.004550766,0.018800456,0.00363806,0.001654981,0.97127277,4.87E-05,nv
0.000115693,0.000490752,0.19218591,0.000817814,0.002667203,0.8037111,1.15E-05,nv
0.000992566,0.000228183,0.99792224,1.23E-05,0.000166338,0.000677854,6.44E-07,bkl
0.004693009,0.011262803,0.0946517,0.000697448,0.001453274,0.8872139,2.79E-05,nv
0.00041388,0.000108483,0.8199865,0.000427203,0.09523682,0.08381618,1.08E-05,mel
7.01E-05,0.000217386,0.01864847,0.001126381,0.021930896,0.95758575,0.000421029,vasc
7.93E-06,0.0639348,0.052550312,3.00E-05,0.011197377,0.87220067,7.89E-05,nv
9.15E-07,0.9994356,2.56E-06,1.90E-06,2.96E-05,0.000503799,2.55E-05,bcc
0.000285035,0.001374126,0.19307141,0.012053144,0.13293172,0.6594609,0.00082361,nv
9.04E-07,1.51E-05,0.000305379,0.000110998,0.000163847,0.99940133,2.36E-06,nv
0.000182582,0.001051093,0.58929557,0.08723617,7.64E-05,0.3216253,0.000532904,nv
1.90E-06,0.000190115,0.003291259,0.000120791,0.060537282,0.9358533,5.33E-06,nv
1.43E-05,0.000174178,0.003799973,3.95E-05,0.013116853,0.9828232,3.20E-05,nv
0.002866274,0.001513574,0.039666686,0.011108155,0.003603866,0.9412035,3.79E-05,nv
2.41E-05,0.9894155,0.001750557,1.54E-05,0.000224888,0.008508601,6.08E-05,bcc
3.92E-05,0.000781583,0.07347532,3.24E-05,0.001987124,0.9236817,2.76E-06,nv
0.00067553,0.00047632,0.9901876,0.00112085,0.000143646,0.007390836,5.23E-06,nv
7.78E-06,0.000813865,0.005782417,0.000388816,0.00354057,0.9894554,1.12E-05,nv
8.74E-05,0.000265271,0.004847149,0.00032734,0.002938124,0.9915086,2.63E-05,nv
6.83E-06,0.002136788,0.000812128,0.000315909,0.000204526,0.98793286,0.008590991,nv
1.51E-05,8.59E-05,0.082162805,0.000772265,0.016434507,0.90049946,3.00E-05,nv
0.000133679,4.48E-05,0.010724868,0.9866757,0.000274477,0.00214342,3.14E-06,df
6.13E-06,8.65E-06,0.017432768,0.011396813,0.001635669,0.9695134,6.53E-06,nv
0.001451156,0.8477789,0.11705351,0.001050315,0.000798094,0.031785812,8.22E-05,nv
0.72327644,0.05344051,0.055196304,0.000577812,0.16409945,0.0034033,6.14E-06,scc
5.97E-06,0.000679888,6.73E-05,0.0001467,0.000131428,0.9989666,2.19E-06,nv
0.000315042,0.001035192,0.01627317,0.000607709,0.005824007,0.97590667,3.81E-05,nv
1.83E-05,0.000255033,0.002768734,0.000128444,0.18789954,0.8089189,1.10E-05,mel
0.038090464,0.008409261,0.27256018,0.018194566,0.017738236,0.6448186,0.000188688,nv
0.81077373,0.07249549,0.115126394,5.02E-05,0.001098657,0.000454274,1.25E-06,scc
7.08E-06,0.000659744,9.31E-05,0.000223716,0.000942521,0.9980725,1.29E-06,nv
0.000243443,0.002320975,0.056261126,0.003984592,0.30794072,0.62921685,3.23E-05,mel
0.000856426,0.00014178,0.9844699,1.57E-05,0.004380177,0.010133488,2.44E-06,mel
0.00026325,0.19680169,0.06887069,0.000525707,0.013998336,0.7191461,0.000394296,nv
0.000278489,0.029192055,0.16917405,0.000185779,0.10132607,0.6998264,1.71E-05,nv
1.58E-07,0.99995255,7.96E-07,1.43E-06,2.72E-05,1.63E-05,1.55E-06,bcc
4.13E-05,0.003377572,0.077360325,0.001209389,0.007244251,0.9107334,3.38E-05,nv
0.00020465,0.0282381,0.027122945,0.000885574,0.001463427,0.9420675,1.78E-05,nv
0.000566256,0.000485919,0.08568687,0.000664734,0.011690968,0.8999022,0.001002981,nv
5.10E-07,3.41E-06,0.9995034,3.13E-06,2.71E-05,0.000462196,3.01E-07,bkl
8.49E-05,9.27E-05,0.030443745,0.00033241,0.014344631,0.95469046,1.11E-05,nv
0.00082647,0.08140178,0.4277427,0.015754107,0.046449043,0.4274078,0.00041813,nv
5.76E-05,0.001303856,0.000162301,0.004368834,0.90462124,0.015808547,0.07367764,nv
0.000140759,0.00020317,0.027612163,3.22E-05,0.00523626,0.9667157,5.97E-05,nv
1.98E-06,0.000177687,0.000300547,1.43E-05,0.000792107,0.99870646,6.92E-06,nv
1.17E-06,5.67E-05,4.31E-05,9.53E-06,0.001671215,0.001640168,0.99657816,vasc
0.000176862,0.002619032,0.21643797,0.7100738,0.008023868,0.06239214,0.000276302,nv
1.34E-06,1.35E-06,0.99827695,0.000337838,1.16E-05,0.001370777,1.75E-07,bkl
1.40E-05,0.99962664,8.46E-05,2.20E-06,0.000179092,9.22E-05,1.31E-06,bcc
7.11E-05,0.003984035,0.009282627,0.014947249,0.05219091,0.9193961,0.000127964,nv
0.000300911,0.005154362,0.02635729,0.000400098,0.001088446,0.96661705,8.19E-05,nv
5.21E-05,0.000840223,0.020186068,0.000361125,0.001143977,0.9772949,0.000121605,nv
0.000358373,4.09E-05,0.9895629,4.79E-05,0.001080111,0.008908432,1.30E-06,bkl
3.39E-05,0.006307484,0.010797998,3.12E-05,0.001117529,0.98170555,6.38E-06,nv
0.005194226,0.065859385,0.19449297,0.02575234,0.007651098,0.70051247,0.000537586,nv
0.000462534,0.6624355,0.004031665,0.00149458,0.002787211,0.32875904,2.95E-05,nv
0.06944286,0.043320138,0.702743,0.009434159,0.006526956,0.16826393,0.000269013,bkl
0.000126937,0.006164135,0.05862177,0.004909355,0.005224282,0.92489785,5.57E-05,nv
4.80E-06,7.27E-05,0.000889321,1.34E-05,0.003840816,0.99516994,8.95E-06,nv
1.01E-06,0.000174678,0.00039445,1.86E-05,0.012994967,0.9860844,0.000331986,nv
4.84E-06,0.000303655,0.000344966,0.00172999,0.000507543,0.99710685,2.10E-06,nv
1.05E-05,0.001678646,0.000342799,0.000178412,0.000631734,0.9971451,1.28E-05,nv
0.024767373,0.08188289,0.34760797,0.013722069,0.024161266,0.5077684,9.00E-05,nv
2.67E-05,0.000496219,0.05630276,0.00022052,0.005111497,0.93783075,1.16E-05,nv
0.000248637,0.000326543,0.80104584,4.00E-05,0.08246672,0.11586147,1.07E-05,mel
0.001655966,0.000644049,0.8759164,9.68E-06,0.114223994,0.007548798,1.09E-06,mel
1.91E-05,0.00115135,0.006332639,8.93E-05,0.005943418,0.9864369,2.74E-05,nv
0.000221554,0.001668941,0.029123481,0.002060208,0.010304193,0.95597696,0.000644695,nv
5.32E-06,5.48E-05,0.001083723,0.001755288,0.002372222,0.99471575,1.28E-05,nv
7.00E-05,9.32E-06,0.99962175,4.35E-07,0.000221657,7.69E-05,5.10E-08,bkl
0.000120051,0.000101872,0.022443244,0.000151996,0.28443205,0.69221675,0.000534032,mel
2.71E-05,0.001763088,0.017453428,0.001101478,0.003782165,0.97582066,5.22E-05,nv
4.34E-06,3.27E-05,0.001731313,5.21E-05,0.006006237,0.9921697,3.55E-06,nv
6.55E-05,0.000133544,0.002370476,0.25110564,0.000170589,0.7460925,6.19E-05,nv
5.75E-06,0.00077251,0.000781089,0.001500042,0.000417472,0.9965199,3.28E-06,nv
7.10E-05,0.9788704,0.001042704,0.000204142,0.001447462,0.018353278,1.09E-05,bcc
0.000345062,0.002250959,0.26777405,0.007301529,0.015579588,0.7066997,4.91E-05,nv
2.86E-05,0.000316003,0.030643992,0.001125414,0.007458088,0.96042573,2.12E-06,nv
3.89E-05,0.003060757,0.003816294,0.000178171,0.005236274,0.9876615,8.15E-06,nv
0.000167851,0.001297767,0.011622067,0.11952858,0.000560488,0.86680895,1.43E-05,nv
0.006983277,0.001261754,0.32306367,0.001189021,0.20496777,0.4623934,0.000141173,nv
0.000331945,0.000246086,0.42607453,0.3191958,0.042001322,0.21197885,0.000171356,mel
2.13E-05,5.42E-06,0.97797614,0.000402249,7.13E-05,0.021515412,8.05E-06,nv
5.72E-06,8.50E-05,0.9793721,4.29E-05,0.005455806,0.015037838,5.42E-07,nv
0.000137716,0.00543173,0.004072195,0.000719267,0.004891824,0.9847447,2.51E-06,nv
3.81E-07,4.09E-08,0.000272399,0.99968195,1.17E-05,3.34E-05,5.86E-08,df
0.000185589,0.000317003,0.71703863,0.001161517,0.089418545,0.19184123,3.75E-05,nv
2.41E-07,6.67E-06,7.35E-06,4.12E-06,0.002666932,0.99731416,4.55E-07,nv
7.16E-05,0.000446861,0.002617174,0.00070174,0.001213519,0.99494594,3.05E-06,nv
1.20E-08,3.34E-07,3.58E-05,2.02E-07,0.007154393,0.9928076,1.59E-06,nv
0.002790102,5.76E-05,0.6356117,0.001780689,0.003800465,0.35565183,0.000307619,nv
1.88E-05,0.002444293,0.015377498,0.000215751,0.005267258,0.97667253,3.88E-06,nv
0.000566661,0.62773764,0.08127366,0.000404132,0.049111392,0.2408294,7.71E-05,nv
1.62E-05,0.001511233,0.008290635,0.000255038,0.003432224,0.9864932,1.46E-06,nv
0.003841198,0.000726879,0.9797681,0.000137199,0.009771843,0.005747221,7.50E-06,bkl
6.26E-05,0.000471485,0.06715207,0.001133106,0.009594531,0.92157936,6.72E-06,nv
8.33E-06,0.000351702,0.000614817,0.023267413,0.000678069,0.97506726,1.24E-05,nv
2.64E-06,0.001920476,9.87E-05,0.000535045,0.001375911,0.99606127,5.89E-06,nv
3.69E-06,1.50E-06,0.99962366,1.37E-06,0.000125533,0.000244105,8.30E-08,bkl
0.000100262,0.000245773,0.021803755,0.000648629,0.0407129,0.93648297,5.65E-06,nv
3.16E-06,0.000290852,0.000655324,7.40E-05,0.035045926,0.84832764,0.115603134,nv
1.54E-05,0.000117162,0.015333987,0.000122882,0.000636576,0.98375523,1.87E-05,nv
2.20E-06,6.88E-05,0.000623288,2.95E-05,0.00037483,0.998898,3.26E-06,nv
7.63E-05,0.001170881,0.08420875,0.001534629,0.016251018,0.89674103,1.74E-05,nv
1.43E-05,0.001396637,0.000938967,7.72E-05,0.000162657,0.9973738,3.63E-05,nv
0.21283253,0.0242777,0.69635105,0.0022862,0.001143502,0.06300884,0.000100208,bkl
0.000272366,0.001090496,0.29412225,0.21078008,0.002660948,0.49097246,0.000101441,nv
1.20E-05,0.000725877,0.005955514,0.000118035,0.640044,0.35309255,5.19E-05,mel
0.000266442,0.001125583,0.006067257,0.000685086,0.02332509,0.96852565,4.89E-06,nv
0.97746104,0.016095271,0.006170939,3.46E-05,0.000140638,9.67E-05,6.25E-07,akiec
2.10E-05,0.9733623,0.014311812,2.17E-05,0.004100387,0.008179829,2.94E-06,bcc
0.007614555,0.046078708,0.8784303,1.02E-05,0.066717125,0.001143904,5.15E-06,bkl
2.45E-05,0.006484959,0.00079416,0.000660824,0.003719225,0.9882383,7.82E-05,nv
0.001156855,0.37138683,0.00150163,0.60962605,0.009258774,0.006947612,0.000122164,df
1.01E-06,3.78E-06,0.00024085,5.79E-06,0.035036013,0.9647106,1.98E-06,nv
2.41E-05,0.000196263,0.04534217,0.000180976,0.36002892,0.5941888,3.88E-05,nv
0.0003498,0.03700483,0.22313295,0.13908419,0.011184685,0.58867055,0.000573049,nv
7.54E-05,2.82E-07,0.9988034,3.15E-07,0.000387499,0.000674966,5.81E-05,bkl
0.008658553,0.000754884,0.2298215,0.000486257,0.07242427,0.6878147,3.98E-05,nv
0.000249364,0.094142266,0.04100332,0.010433838,0.1373628,0.36376637,0.3530421,nv
0.000224747,0.000133674,0.1473363,0.003197186,0.004824357,0.8437766,0.00050713,nv
7.33E-06,0.000747099,0.00031747,0.000218424,0.008653088,0.99004793,8.56E-06,nv
0.010552322,0.03449782,0.79461646,0.005248556,0.036020786,0.11893742,0.000126659,bcc
2.80E-05,0.005575278,0.1474711,0.000375158,0.3878209,0.45872477,4.87E-06,nv
4.06E-05,0.000182014,0.007233686,0.000177256,0.011787621,0.98057127,7.59E-06,nv
0.000233342,1.93E-05,0.85092187,0.12027248,0.000933789,0.02756581,5.35E-05,nv
4.18E-06,2.35E-05,0.000962778,2.67E-05,0.000105702,0.9988752,1.94E-06,nv
0.00340751,0.000477484,0.15768549,5.63E-05,0.000134344,0.8382087,3.00E-05,nv
1.17E-05,0.000112539,0.001414709,9.13E-05,0.000144184,0.9982205,5.06E-06,nv
8.42E-05,0.005732193,0.013233847,0.000647155,0.002764206,0.9775239,1.44E-05,nv
0.00472546,0.005357645,0.7205602,0.001017524,0.033880252,0.23428524,0.000173677,mel
1.05E-05,3.76E-05,0.008483185,0.000127211,0.000778668,0.99055755,5.16E-06,nv
5.77E-05,0.000328389,0.041280955,0.002075577,0.005234481,0.9510112,1.17E-05,nv
9.84E-08,3.30E-06,0.001189254,2.16E-06,0.000544057,0.99822253,3.86E-05,nv
5.41E-05,0.29100722,0.030324565,0.00122465,0.002371425,0.6747831,0.000235016,nv
9.96E-06,0.000219807,0.003721468,0.000568824,0.000613684,0.9948637,2.67E-06,nv
0.000206417,0.001425724,0.54850614,0.000676377,0.010267149,0.43890223,1.59E-05,nv
0.052609656,0.000136979,0.9401869,3.09E-06,0.000508442,0.006549824,5.18E-06,bkl
0.008469867,0.000410928,0.9006605,0.000130617,0.000741435,0.08958325,3.33E-06,scc
0.000129097,9.63E-05,0.9981487,3.52E-05,0.00057805,0.001012133,6.04E-07,bkl
0.001312628,0.000551519,0.7537559,0.003147043,0.001900444,0.2392963,3.61E-05,nv
4.98E-07,8.20E-05,0.000452348,0.000929417,5.29E-05,0.9984484,3.44E-05,nv
1.71E-05,3.03E-05,0.002375827,4.86E-05,0.001214191,0.9963102,3.86E-06,nv
0.000478576,0.3289635,0.003891047,0.001048272,0.002237844,0.66335684,2.40E-05,nv
0.002134479,0.001484766,0.121813424,0.000194979,0.000249635,0.87408155,4.12E-05,nv
0.001862194,0.000455606,0.39319357,0.008113951,0.010131482,0.5861262,0.000116959,nv
0.008107089,0.058437943,0.29231736,0.008571182,0.035769496,0.5958941,0.000902799,nv
2.73E-05,0.000262702,0.005841164,0.110045694,0.000358813,0.88333213,0.000132168,nv
0.000530064,0.002463644,0.2325563,0.6266143,0.000451994,0.13732232,6.14E-05,nv
4.24E-05,0.000123761,0.0551237,0.000528609,0.012016776,0.9321576,7.13E-06,nv
7.77E-05,0.001488995,0.002109571,0.000538864,0.07337188,0.92228335,0.000129684,nv
2.13E-05,0.000241255,0.06795781,2.24E-05,0.015946656,0.9157701,4.05E-05,nv
0.002810418,0.000692117,0.3154697,0.000471918,0.007804324,0.6727078,4.37E-05,nv
4.82E-05,0.000121929,0.9449652,0.000169329,0.030554863,0.024131835,8.67E-06,nv
0.00061327,0.002299849,0.19087006,0.003748622,0.000603068,0.80185884,6.30E-06,nv
0.000491268,0.002740618,0.44766945,0.000681576,0.01549323,0.5327823,0.000141553,nv
0.000173696,0.001454029,0.02793118,0.002618291,0.000601047,0.9672058,1.59E-05,nv
0.000145172,0.0003224,0.03015867,9.48E-05,0.08860172,0.88060474,7.25E-05,nv
5.01E-05,0.8364341,0.035125185,6.57E-06,0.12663874,0.001594981,0.000150221,bkl
1.91E-05,0.000977953,0.002564699,0.002891808,0.001171931,0.99236894,5.54E-06,nv
0.9938367,0.000403738,0.001976732,4.95E-06,0.003640001,0.000136659,1.17E-06,scc
0.003529803,0.000155352,0.9753483,0.000448209,0.005570293,0.014938675,9.28E-06,nv
0.001068358,0.015050579,0.7688645,0.001159836,0.00439188,0.2093581,0.00010682,bkl
2.80E-06,1.96E-05,0.000261183,1.40E-05,0.000406388,0.9992925,3.54E-06,nv
7.09E-05,8.97E-06,0.9615124,1.38E-05,0.000307252,0.038085148,1.63E-06,nv
8.18E-05,0.000103311,0.389801,0.000880202,0.006838546,0.60229015,5.02E-06,nv
0.000376054,0.000135995,0.88740975,0.000224466,0.004594047,0.10725766,1.97E-06,nv
2.96E-08,6.42E-07,3.70E-05,3.31E-05,0.0040491,0.99588,8.37E-08,nv
0.015647428,0.00374946,0.4437342,0.005406658,0.16148727,0.36936086,0.000614126,nv
3.49E-05,0.000809788,0.017026244,0.000762375,0.014147413,0.96715486,6.45E-05,nv
0.001197764,0.008533064,0.16907372,0.012160294,0.02695187,0.78189075,0.000192566,nv
6.66E-06,0.000189541,0.023012478,0.018649612,0.001019134,0.95618826,0.000934355,nv
4.40E-05,0.001613643,0.047919,0.006739338,0.002149054,0.941408,0.000126948,nv
1.12E-05,5.74E-05,0.03894904,0.000407977,0.06672282,0.8938426,8.99E-06,nv
0.000267293,0.006846783,0.96577317,1.09E-05,0.026468512,0.000632737,6.06E-07,bkl
0.003173809,0.003774985,0.03224545,0.001069283,0.010138794,0.9495543,4.34E-05,nv
0.001333466,0.003409757,0.87313384,0.000307881,0.10186993,0.019941108,3.96E-06,mel
6.25E-06,0.000524491,0.000150518,9.92E-05,0.049606808,0.949594,1.88E-05,nv
4.39E-05,0.000277834,0.010146087,8.58E-05,0.009491216,0.97990066,5.47E-05,nv
0.000611275,0.000696661,0.9958807,0.000135632,0.000102158,0.002568442,5.19E-06,bkl
0.000171207,0.000125198,0.005779949,0.003112321,0.00115889,0.9896507,1.71E-06,nv
8.66E-06,0.000319657,0.009540765,0.002787874,0.00033801,0.9869981,7.03E-06,nv
1.44E-05,0.000131146,0.0525744,0.000421933,0.17329015,0.77356017,7.72E-06,nv
5.30E-08,7.27E-08,0.99995446,5.10E-06,1.70E-06,3.86E-05,7.03E-09,bkl
3.77E-08,2.00E-06,2.08E-06,7.29E-06,0.000615421,0.9993654,7.75E-06,nv
1.98E-06,7.43E-05,0.000314455,0.000460148,0.000766484,0.99837303,9.67E-06,nv
0.00016442,3.34E-05,0.9852953,8.60E-06,0.011981811,0.00251615,3.27E-07,mel
1.89E-05,0.001182338,0.000589907,0.000215644,0.005036503,0.006425523,0.9865312,vasc
2.18E-06,0.00064488,0.002130845,0.000112879,0.000531299,0.996546,3.21E-05,nv
0.000359991,1.73E-06,0.99946123,5.71E-08,1.52E-05,0.000161794,5.42E-08,bkl
0.000347225,0.000319735,0.085115895,0.000425304,0.020537054,0.8932421,1.27E-05,nv
1.38E-05,7.45E-05,0.21330962,0.000134011,0.000718272,0.7857474,2.33E-06,nv
7.27E-06,0.000246966,0.19385771,0.31597334,0.004405982,0.48515087,0.000357911,nv
2.67E-05,0.000538767,0.003343181,8.75E-05,0.004441226,0.99136776,0.000194898,nv
2.55E-05,0.000103176,0.002177965,0.000138109,0.34289756,0.6545585,9.92E-05,mel
4.63E-05,0.000497094,0.33794203,0.002212324,0.008895337,0.65040344,3.43E-06,nv
5.02E-06,0.000170638,0.000188674,0.000259031,0.002529041,0.99683654,1.10E-05,nv
6.41E-06,0.000587178,0.084977545,0.000668338,0.003019827,0.91068685,5.38E-05,nv
0.005194169,0.00336036,0.72126627,0.009776607,0.020676438,0.2382734,0.001452846,nv
0.001046216,0.000211454,0.96722937,2.27E-05,0.028893515,0.002594682,2.04E-06,nv
0.000823193,0.001735456,0.36636254,0.001221395,0.002377232,0.6274351,4.52E-05,nv
0.001326377,0.002583509,0.58058316,0.000810806,0.038474973,0.37619177,2.94E-05,mel
0.003108049,0.001998743,0.30462143,0.05870486,0.00585256,0.6250729,0.000641438,nv
3.78E-05,0.000379867,0.001631939,0.014926454,0.014213985,0.9687847,2.53E-05,nv
0.7737021,0.12804765,0.058455613,0.003304943,0.001601394,0.034882065,6.24E-06,scc
0.00054387,0.000198244,0.97272813,0.00081664,0.00186486,0.023843013,5.30E-06,nv
0.000959003,0.000303583,0.35689506,0.000209488,0.00207303,0.63954514,1.47E-05,nv
4.85E-07,0.000540411,5.02E-05,7.86E-05,0.000637016,0.99869066,2.67E-06,nv
0.967951,0.014799081,0.015278192,0.000616169,0.000110977,0.001243466,1.16E-06,akiec
3.70E-05,0.094996765,0.001184475,0.001087499,0.001050347,0.90163004,1.39E-05,nv
1.47E-05,2.30E-05,0.003418393,0.000679007,0.001709169,0.9941507,5.09E-06,nv
0.004845087,0.9511672,0.043160614,5.79E-05,6.17E-05,0.000682844,2.47E-05,bcc
0.000549446,0.004228808,0.833435,0.000105108,0.002252759,0.15942225,6.73E-06,nv
0.13058771,0.000153743,0.86850953,7.40E-06,2.96E-05,0.000711615,3.82E-07,scc
6.24E-06,9.04E-05,0.009684157,0.000126774,0.00269825,0.9873931,1.08E-06,nv
0.19025338,0.012983649,0.76849943,0.000311684,0.020556256,0.007381363,1.42E-05,scc
0.003430144,0.000367841,0.5136481,0.002306728,0.0670577,0.41318238,7.19E-06,nv
0.006438816,0.000833507,0.98313797,0.000167585,0.005537854,0.003881957,2.19E-06,mel
0.001036768,0.00045328,0.7028771,0.006948553,0.005092465,0.2835673,2.45E-05,nv
2.76E-06,0.001358289,0.003667734,3.67E-05,0.031939562,0.96299225,2.83E-06,nv
7.72E-05,0.000110153,0.07679847,0.008404603,0.023238795,0.89135766,1.31E-05,nv
2.29E-05,0.00050594,0.088057384,0.000642939,0.004832616,0.9059324,5.79E-06,nv
1.68E-05,0.00172768,0.004801949,0.000152956,0.007137617,0.9860692,9.37E-05,nv
9.18E-05,6.56E-06,0.99981123,2.09E-07,5.54E-06,8.43E-05,4.10E-07,bkl
0.000166045,0.000184114,0.7393399,0.000906249,0.00103583,0.2583624,5.49E-06,nv
0.002668219,0.001215629,0.54124534,0.006046132,0.002009256,0.44676092,5.45E-05,nv
0.82093817,0.019291105,0.14673615,0.001126241,0.004073,0.007827285,8.00E-06,scc
8.35E-05,0.00262516,0.02118101,3.96E-05,0.920557,0.05545672,5.70E-05,mel
0.000211863,2.42E-05,0.7564777,6.60E-05,0.061218154,0.18199375,8.32E-06,nv
2.59E-07,0.9998305,1.21E-06,6.82E-06,0.000143127,1.75E-05,5.30E-07,bcc
0.000206247,0.000256787,0.92988944,0.00033766,0.000451813,0.06885397,4.12E-06,nv
2.90E-06,0.000142736,0.9977623,1.10E-05,0.001076469,0.001000788,3.69E-06,bkl
2.33E-05,0.000115029,0.003252262,0.000687658,0.003329767,0.9925809,1.10E-05,nv
8.68E-05,0.000432649,0.60959256,0.001383227,0.01835102,0.37012976,2.40E-05,nv
0.000122803,0.000928516,0.19979845,0.000153623,0.023137134,0.7758433,1.62E-05,nv
0.000110001,0.000649683,0.018170595,0.053532865,0.002186218,0.92533326,1.74E-05,nv
3.94E-07,0.000199447,2.04E-06,2.58E-06,0.000761751,0.001220904,0.99781287,vasc
0.000419508,0.000160008,0.997544,5.87E-05,9.03E-05,0.001726461,1.13E-06,bkl
0.002983962,0.000785585,0.9653467,0.00142764,0.000806167,0.02863864,1.13E-05,nv
3.30E-05,0.019320525,0.000451464,0.000188821,0.13959843,0.84027946,0.000128313,mel
3.65E-06,0.000975972,0.000233238,9.14E-05,0.005440372,0.99314547,0.000109925,nv
3.79E-12,4.19E-09,1.44E-08,4.92E-10,2.65E-06,3.19E-07,0.999997,vasc
0.000470573,0.000158786,0.007915692,0.22116302,0.005543114,0.76472765,2.11E-05,nv
0.007842188,0.006137525,0.0773567,0.008940242,0.032850258,0.86660856,0.000264498,mel
0.001869827,0.000618044,0.23277287,0.000166307,0.73308635,0.03147383,1.28E-05,mel
0.000376197,0.002979391,0.08150447,0.019579777,0.051095672,0.84439385,7.06E-05,nv
0.001068841,0.009202893,0.009857076,0.014243425,0.003188098,0.96232575,0.000113912,nv
6.49E-06,2.65E-06,0.9998988,5.81E-08,5.23E-05,3.41E-05,5.66E-06,bkl
0.000315252,0.00021123,0.83418024,0.000778514,0.01126321,0.15295798,0.000293656,nv
0.001860203,0.007298927,0.09527919,0.010721859,0.014012435,0.8702096,0.000617776,nv
3.74E-06,0.000553441,0.000675376,0.000534778,0.00065335,0.99757546,3.79E-06,nv
0.007326558,0.006537125,0.34773257,0.009922632,0.013246886,0.6149884,0.000245868,nv
8.69E-07,0.000334977,0.040182408,0.000159552,0.000203435,0.959115,3.78E-06,nv
0.00011716,0.012653623,0.93353724,6.13E-05,0.001444313,0.052152984,3.34E-05,bkl
4.60E-06,0.000476359,0.009527248,0.000208673,0.001986621,0.98779404,2.49E-06,nv
1.87E-05,0.000989378,0.003868366,0.000105699,0.00226796,0.9927464,3.41E-06,nv
